system:index,date,day,month,solar_radiation,year,.geo
20180406,2018-04-06,6.0,4.0,1.878668E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180407,2018-04-07,7.0,4.0,2.2968716E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180408,2018-04-08,8.0,4.0,1.1669514E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180409,2018-04-09,9.0,4.0,2.2694046E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180410,2018-04-10,10.0,4.0,2.0998174E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180411,2018-04-11,11.0,4.0,2.463118E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180412,2018-04-12,12.0,4.0,2.4313136E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180413,2018-04-13,13.0,4.0,1.343456E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180414,2018-04-14,14.0,4.0,5476044.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180415,2018-04-15,15.0,4.0,1.8809402E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180416,2018-04-16,16.0,4.0,2.5269398E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180417,2018-04-17,17.0,4.0,2.360499E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180418,2018-04-18,18.0,4.0,2.5617166E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180419,2018-04-19,19.0,4.0,2.480522E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180420,2018-04-20,20.0,4.0,2.5023466E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180421,2018-04-21,21.0,4.0,2.4897048E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180422,2018-04-22,22.0,4.0,5529554.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180423,2018-04-23,23.0,4.0,1703956.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180424,2018-04-24,24.0,4.0,7439938.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180425,2018-04-25,25.0,4.0,2.646494E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180426,2018-04-26,26.0,4.0,2.5504814E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180427,2018-04-27,27.0,4.0,2.4613164E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180428,2018-04-28,28.0,4.0,2.6157312E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180429,2018-04-29,29.0,4.0,2.5801842E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180430,2018-04-30,30.0,4.0,2.088246E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180501,2018-05-01,1.0,5.0,1.6739132E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180502,2018-05-02,2.0,5.0,1.279314E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180503,2018-05-03,3.0,5.0,2.1381618E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180504,2018-05-04,4.0,5.0,2.6939062E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180505,2018-05-05,5.0,5.0,2.1208414E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180506,2018-05-06,6.0,5.0,5538780.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180507,2018-05-07,7.0,5.0,1.539595E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180508,2018-05-08,8.0,5.0,2.0988154E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180509,2018-05-09,9.0,5.0,2.4867648E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180510,2018-05-10,10.0,5.0,2.5864392E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180511,2018-05-11,11.0,5.0,1.9842684E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180512,2018-05-12,12.0,5.0,2227416.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180513,2018-05-13,13.0,5.0,2.0230148E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180514,2018-05-14,14.0,5.0,2.2662592E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180515,2018-05-15,15.0,5.0,2.1088344E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180516,2018-05-16,16.0,5.0,2109394.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180517,2018-05-17,17.0,5.0,5250780.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180518,2018-05-18,18.0,5.0,5286552.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180519,2018-05-19,19.0,5.0,2.7278846E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180520,2018-05-20,20.0,5.0,1.6721682E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180521,2018-05-21,21.0,5.0,2.22725E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180522,2018-05-22,22.0,5.0,1.1674868E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180523,2018-05-23,23.0,5.0,2.8489792E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180524,2018-05-24,24.0,5.0,2.7663052E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180525,2018-05-25,25.0,5.0,2.6858036E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180526,2018-05-26,26.0,5.0,2.729922E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180527,2018-05-27,27.0,5.0,1.988568E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180528,2018-05-28,28.0,5.0,2.644676E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180529,2018-05-29,29.0,5.0,1.7989356E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180530,2018-05-30,30.0,5.0,2.0852068E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180531,2018-05-31,31.0,5.0,2.5659256E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180601,2018-06-01,1.0,6.0,2.7892536E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180602,2018-06-02,2.0,6.0,2.8058556E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180603,2018-06-03,3.0,6.0,2.7106416E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180604,2018-06-04,4.0,6.0,2.0544132E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180605,2018-06-05,5.0,6.0,2.779542E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180606,2018-06-06,6.0,6.0,2.6826052E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180607,2018-06-07,7.0,6.0,2.514516E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180608,2018-06-08,8.0,6.0,2.0783132E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180609,2018-06-09,9.0,6.0,1.9224176E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180610,2018-06-10,10.0,6.0,1.0347796E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180611,2018-06-11,11.0,6.0,1.327712E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180612,2018-06-12,12.0,6.0,2.1751472E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180613,2018-06-13,13.0,6.0,1.959836E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614,2018-06-14,14.0,6.0,1.282286E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180615,2018-06-15,15.0,6.0,2.1303412E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616,2018-06-16,16.0,6.0,2.7265936E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180617,2018-06-17,17.0,6.0,1.7961408E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180618,2018-06-18,18.0,6.0,2.6597436E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180619,2018-06-19,19.0,6.0,1.709022E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180620,2018-06-20,20.0,6.0,2.3890388E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621,2018-06-21,21.0,6.0,2.6792428E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180622,2018-06-22,22.0,6.0,2.6235696E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180623,2018-06-23,23.0,6.0,2.0618852E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180624,2018-06-24,24.0,6.0,2.7339768E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625,2018-06-25,25.0,6.0,2.0728352E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626,2018-06-26,26.0,6.0,1481592.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627,2018-06-27,27.0,6.0,1.645026E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628,2018-06-28,28.0,6.0,1.3685032E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629,2018-06-29,29.0,6.0,1.8232504E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
